"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.countPeople"
"34_82_231+0+8827","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8828","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8829","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8830","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8831","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8832","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8833","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8834","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8835","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8836","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8837","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8838","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8839","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8840","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8841","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8842","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8843","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8844","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8845","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8846","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8847","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8848","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:54:30.000",0
"34_82_231+0+8820","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:49:23.000",0
"34_82_231+0+8819","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:44:23.000",0
"34_82_231+0+8818","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:39:22.000",0
"34_82_231+0+8817","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:34:21.000",0
"34_82_231+0+8816","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:29:21.000",0
"34_82_231+0+8815","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:24:20.000",0
"34_82_231+0+8813","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:19:19.000",0
"34_82_231+0+8814","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:19:19.000",0
"34_82_231+0+8812","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:14:18.000",0
"34_82_231+0+8811","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:09:18.000",0
"34_82_231+0+8810","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 08:04:16.000",0
"34_82_231+0+8809","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:59:16.000",0
"34_82_231+0+8808","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:54:16.000",0
"34_82_231+0+8807","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:49:16.000",0
"34_82_231+0+8806","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:44:15.000",0
"34_82_231+0+8805","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:39:15.000",0
"34_82_231+0+8804","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:34:14.000",0
"34_82_231+0+8803","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:29:14.000",0
"34_82_231+0+8802","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:24:14.000",0
"34_82_231+0+8801","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:19:14.000",0
"34_82_231+0+8800","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:14:13.000",0
"34_82_231+0+8799","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:09:13.000",0
"34_82_231+0+8798","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 07:04:13.000",0
"34_82_231+0+8797","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:59:13.000",0
"34_82_231+0+8796","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:54:13.000",0
"34_82_231+0+8795","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:49:12.000",0
"34_82_231+0+8794","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:44:12.000",0
"34_82_231+0+8793","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:39:12.000",0
"34_82_231+0+8792","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:34:12.000",0
"34_82_231+0+8791","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:29:12.000",0
"34_82_231+0+8790","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:24:12.000",0
"34_82_231+0+8789","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:19:11.000",0
"34_82_231+0+8788","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:14:11.000",0
"34_82_231+0+8787","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:09:11.000",0
"34_82_231+0+8786","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 06:04:11.000",0
"34_82_231+0+8785","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:59:11.000",0
"34_82_231+0+8784","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:54:11.000",0
"34_82_231+0+8783","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:49:10.000",0
"34_82_231+0+8782","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:44:10.000",0
"34_82_231+0+8781","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:39:10.000",0
"34_82_231+0+8780","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:34:10.000",0
"34_82_231+0+8779","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:29:10.000",0
"34_82_231+0+8778","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:24:09.000",0
"34_82_231+0+8777","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:19:09.000",0
"34_82_231+0+8776","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:12:49.000",0
"34_82_231+0+8775","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 05:04:20.000",0
"34_82_231+0+8774","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:59:20.000",0
"34_82_231+0+8773","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:54:20.000",0
"34_82_231+0+8772","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:49:19.000",0
"34_82_231+0+8771","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:44:19.000",0
"34_82_231+0+8770","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:39:19.000",0
"34_82_231+0+8769","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:34:19.000",0
"34_82_231+0+8768","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:29:19.000",0
"34_82_231+0+8767","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:24:19.000",0
"34_82_231+0+8766","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:19:19.000",0
"34_82_231+0+8765","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:14:19.000",0
"34_82_231+0+8764","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:09:18.000",0
"34_82_231+0+8763","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 04:04:18.000",0
"34_82_231+0+8762","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:59:18.000",0
"34_82_231+0+8761","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:54:18.000",0
"34_82_231+0+8760","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:49:18.000",0
"34_82_231+0+8759","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:44:18.000",0
"34_82_231+0+8758","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:39:18.000",0
"34_82_231+0+8757","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:34:18.000",0
"34_82_231+0+8756","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:29:17.000",0
"34_82_231+0+8755","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:24:17.000",0
"34_82_231+0+8754","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:19:17.000",0
"34_82_231+0+8753","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:14:17.000",0
"34_82_231+0+8752","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:09:17.000",0
"34_82_231+0+8751","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 03:04:17.000",0
"34_82_231+0+8750","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:59:17.000",0
"34_82_231+0+8749","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:54:17.000",0
"34_82_231+0+8748","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:49:16.000",0
"34_82_231+0+8747","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:44:16.000",0
"34_82_231+0+8746","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:39:16.000",0
"34_82_231+0+8745","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:34:16.000",0
"34_82_231+0+8744","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:29:16.000",0
"34_82_231+0+8743","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:24:16.000",0
"34_82_231+0+8742","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:19:16.000",0
"34_82_231+0+8741","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:14:15.000",0
"34_82_231+0+8740","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:09:15.000",0
"34_82_231+0+8739","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 02:04:15.000",0
"34_82_231+0+8738","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:59:15.000",0
"34_82_231+0+8737","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:54:15.000",0
"34_82_231+0+8736","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:49:15.000",0
"34_82_231+0+8735","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:44:15.000",0
"34_82_231+0+8734","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:39:14.000",0
"34_82_231+0+8733","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:34:14.000",0
"34_82_231+0+8732","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:29:14.000",0
"34_82_231+0+8731","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:24:14.000",0
"34_82_231+0+8730","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:19:14.000",0
"34_82_231+0+8729","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:14:14.000",0
"34_82_231+0+8728","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:09:14.000",0
"34_82_231+0+8727","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 01:04:14.000",0
"34_82_231+0+8726","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:59:13.000",0
"34_82_231+0+8725","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:54:13.000",0
"34_82_231+0+8724","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:49:13.000",0
"34_82_231+0+8723","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:44:13.000",0
"34_82_231+0+8722","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:39:13.000",0
"34_82_231+0+8721","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:34:13.000",0
"34_82_231+0+8720","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:29:13.000",0
"34_82_231+0+8719","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:24:12.000",0
"34_82_231+0+8718","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:19:12.000",0
"34_82_231+0+8717","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:14:12.000",0
"34_82_231+0+8716","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:09:12.000",0
"34_82_231+0+8715","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 28, 2023 @ 00:04:12.000",0
"34_82_231+0+8714","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:59:11.000",0
"34_82_231+0+8713","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:54:11.000",0
"34_82_231+0+8712","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:49:11.000",0
"34_82_231+0+8711","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:44:11.000",0
"34_82_231+0+8710","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:39:11.000",0
"34_82_231+0+8709","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:34:11.000",0
"34_82_231+0+8708","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:29:11.000",0
"34_82_231+0+8707","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:18:44.000",0
"34_82_231+0+8706","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:13:12.000",0
"34_82_231+0+8705","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:07:01.000",0
"34_82_231+0+8704","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 23:01:50.000",0
"34_82_231+0+8703","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:56:50.000",0
"34_82_231+0+8702","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:51:50.000",0
"34_82_231+0+8701","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:46:50.000",0
"34_82_231+0+8700","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:41:50.000",0
"34_82_231+0+8699","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:36:49.000",0
"34_82_231+0+8698","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:31:49.000",0
"34_82_231+0+8697","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:26:49.000",0
"34_82_231+0+8696","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:21:49.000",0
"34_82_231+0+8695","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:16:49.000",0
"34_82_231+0+8694","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:11:49.000",0
"34_82_231+0+8693","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:06:49.000",0
"34_82_231+0+8692","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 22:01:49.000",0
"34_82_231+0+8691","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:56:48.000",0
"34_82_231+0+8690","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:51:48.000",0
"34_82_231+0+8689","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:46:48.000",0
"34_82_231+0+8688","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:41:48.000",0
"34_82_231+0+8687","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:36:48.000",0
"34_82_231+0+8686","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:31:48.000",0
"34_82_231+0+8685","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:26:48.000",0
"34_82_231+0+8684","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:21:47.000",0
"34_82_231+0+8683","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:16:47.000",0
"34_82_231+0+8682","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:11:47.000",0
"34_82_231+0+8681","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:06:47.000",0
"34_82_231+0+8680","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 21:01:47.000",0
"34_82_231+0+8679","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:56:47.000",0
"34_82_231+0+8678","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:51:47.000",0
"34_82_231+0+8677","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:46:46.000",0
"34_82_231+0+8676","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:41:46.000",0
"34_82_231+0+8675","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:36:46.000",0
"34_82_231+0+8674","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:31:46.000",0
"34_82_231+0+8673","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:26:46.000",0
"34_82_231+0+8672","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:21:46.000",0
"34_82_231+0+8671","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:16:46.000",0
"34_82_231+0+8670","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:11:46.000",0
"34_82_231+0+8669","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:06:45.000",0
"34_82_231+0+8668","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 20:01:45.000",0
"34_82_231+0+8667","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:56:45.000",0
"34_82_231+0+8666","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:51:45.000",0
"34_82_231+0+8665","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:46:45.000",0
"34_82_231+0+8664","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:41:45.000",0
"34_82_231+0+8663","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:36:44.000",0
"34_82_231+0+8662","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:31:44.000",0
"34_82_231+0+8661","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:26:44.000",0
"34_82_231+0+8660","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:21:44.000",0
"34_82_231+0+8659","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:16:44.000",0
"34_82_231+0+8658","34_82_231","-","_doc",82,82,"iot_platform","iot_platform",231,231,counter,counter,"Jun 27, 2023 @ 19:11:43.000",0
