"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.peopleCount"
"35_83_238+0+9316","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:18:10.426",0
"35_83_238+0+9315","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:13:10.426",0
"35_83_238+0+9314","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:08:10.426",0
"35_83_238+0+9313","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 10:03:10.426",0
"35_83_238+0+9312","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:58:10.426",0
"35_83_238+0+9311","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:53:10.426",0
"35_83_238+0+9310","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:48:10.426",0
"35_83_238+0+9309","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:43:10.426",0
"35_83_238+0+9308","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:38:10.423",0
"35_83_238+0+9307","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:33:10.423",0
"35_83_238+0+9306","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:28:10.423",0
"35_83_238+0+9305","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:23:10.423",0
"35_83_238+0+9304","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:18:10.423",0
"35_83_238+0+9303","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:13:10.423",0
"35_83_238+0+9302","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:08:10.423",0
"35_83_238+0+9301","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 09:03:10.423",0
"35_83_238+0+9300","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:58:10.423",0
"35_83_238+0+9299","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:53:10.423",0
"35_83_238+0+9298","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:48:10.423",0
"35_83_238+0+9297","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:43:10.423",0
"35_83_238+0+9296","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:38:10.418",0
"35_83_238+0+9295","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:33:10.419",0
"35_83_238+0+9294","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:28:10.418",0
"35_83_238+0+9293","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:23:10.418",0
"35_83_238+0+9292","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:18:10.419",0
"35_83_238+0+9291","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:13:10.418",0
"35_83_238+0+9290","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:08:10.418",0
"35_83_238+0+9289","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 08:03:10.419",0
"35_83_238+0+9288","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:58:10.418",0
"35_83_238+0+9287","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:53:10.418",0
"35_83_238+0+9286","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:48:10.419",0
"35_83_238+0+9285","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:43:10.418",0
"35_83_238+0+9284","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:38:10.410",0
"35_83_238+0+9283","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:33:10.410",0
"35_83_238+0+9282","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:28:10.410",0
"35_83_238+0+9281","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:23:10.410",0
"35_83_238+0+9280","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:18:10.410",0
"35_83_238+0+9279","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:13:10.410",0
"35_83_238+0+9278","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:08:10.410",0
"35_83_238+0+9277","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 07:03:10.410",0
"35_83_238+0+9276","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:58:10.410",0
"35_83_238+0+9275","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:53:10.410",0
"35_83_238+0+9274","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:48:10.410",0
"35_83_238+0+9273","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:43:10.410",0
"35_83_238+0+9272","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:38:10.410",0
"35_83_238+0+9271","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:33:10.410",0
"35_83_238+0+9270","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:28:10.410",0
"35_83_238+0+9269","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:23:10.410",0
"35_83_238+0+9268","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:18:10.410",0
"35_83_238+0+9267","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:13:10.410",0
"35_83_238+0+9266","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:08:10.411",0
"35_83_238+0+9265","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 06:03:10.410",0
"35_83_238+0+9264","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:58:10.410",0
"35_83_238+0+9263","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:53:10.410",0
"35_83_238+0+9262","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:48:10.410",0
"35_83_238+0+9261","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:43:10.410",0
"35_83_238+0+9260","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:38:10.414",0
"35_83_238+0+9259","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:33:10.414",0
"35_83_238+0+9258","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:28:10.414",0
"35_83_238+0+9257","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:23:10.414",0
"35_83_238+0+9256","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:18:10.414",0
"35_83_238+0+9255","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:13:10.414",0
"35_83_238+0+9254","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:08:10.414",0
"35_83_238+0+9253","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 05:03:10.414",0
"35_83_238+0+9252","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:58:10.414",0
"35_83_238+0+9251","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:53:10.414",0
"35_83_238+0+9250","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:48:10.414",0
"35_83_238+0+9249","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:43:10.414",0
"35_83_238+0+9248","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:38:10.417",0
"35_83_238+0+9247","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:33:10.417",0
"35_83_238+0+9246","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:28:10.417",0
"35_83_238+0+9245","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:23:10.417",0
"35_83_238+0+9244","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:18:10.417",0
"35_83_238+0+9243","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:13:10.417",0
"35_83_238+0+9242","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:08:10.417",0
"35_83_238+0+9241","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 04:03:10.417",0
"35_83_238+0+9240","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:58:10.417",0
"35_83_238+0+9239","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:53:10.417",0
"35_83_238+0+9238","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:48:10.417",0
"35_83_238+0+9237","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:43:10.417",0
"35_83_238+0+9236","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:38:10.419",0
"35_83_238+0+9235","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:33:10.419",0
"35_83_238+0+9234","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:28:10.419",0
"35_83_238+0+9233","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:23:10.419",0
"35_83_238+0+9232","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:18:10.419",0
"35_83_238+0+9231","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:13:10.419",0
"35_83_238+0+9230","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:08:10.419",0
"35_83_238+0+9229","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 03:03:10.419",0
"35_83_238+0+9228","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:58:10.419",0
"35_83_238+0+9227","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:53:10.419",0
"35_83_238+0+9226","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:48:10.419",0
"35_83_238+0+9225","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:43:10.419",0
"35_83_238+0+9224","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:38:10.421",0
"35_83_238+0+9223","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:33:10.421",0
"35_83_238+0+9222","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:28:10.421",0
"35_83_238+0+9221","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:23:10.421",0
"35_83_238+0+9220","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:18:10.421",0
"35_83_238+0+9219","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:13:10.421",0
"35_83_238+0+9218","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:08:10.421",0
"35_83_238+0+9217","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 02:03:10.421",0
"35_83_238+0+9216","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:58:10.421",0
"35_83_238+0+9215","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:53:10.421",0
"35_83_238+0+9214","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:48:10.421",0
"35_83_238+0+9213","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:43:10.421",0
"35_83_238+0+9212","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:38:10.423",0
"35_83_238+0+9211","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:33:10.423",0
"35_83_238+0+9210","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:28:10.423",0
"35_83_238+0+9209","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:23:10.423",0
"35_83_238+0+9208","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:18:10.423",0
"35_83_238+0+9207","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:13:10.423",0
"35_83_238+0+9206","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:08:10.423",0
"35_83_238+0+9205","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 01:03:10.423",0
"35_83_238+0+9204","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:58:10.423",0
"35_83_238+0+9203","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:53:10.423",0
"35_83_238+0+9202","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:48:10.423",0
"35_83_238+0+9201","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:43:10.423",0
"35_83_238+0+9200","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:38:10.424",0
"35_83_238+0+9199","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:33:10.424",0
"35_83_238+0+9198","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:28:10.424",0
"35_83_238+0+9197","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:23:10.424",0
"35_83_238+0+9196","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:18:10.424",0
"35_83_238+0+9195","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:13:10.424",0
"35_83_238+0+9194","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:08:10.424",0
"35_83_238+0+9193","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 29, 2023 @ 00:03:10.424",0
"35_83_238+0+9192","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:58:10.424",0
"35_83_238+0+9191","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:53:10.424",0
"35_83_238+0+9190","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:48:10.424",0
"35_83_238+0+9189","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:43:10.424",0
"35_83_238+0+9188","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:38:10.425",0
"35_83_238+0+9187","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:33:10.425",0
"35_83_238+0+9186","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:28:10.425",0
"35_83_238+0+9185","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:23:10.425",0
"35_83_238+0+9184","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:18:10.425",0
"35_83_238+0+9183","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:13:10.425",0
"35_83_238+0+9182","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:08:10.425",0
"35_83_238+0+9181","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 23:03:10.425",0
"35_83_238+0+9180","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:58:10.425",0
"35_83_238+0+9179","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:53:10.425",0
"35_83_238+0+9178","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:48:10.425",0
"35_83_238+0+9177","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:43:10.425",0
"35_83_238+0+9176","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:38:10.423",0
"35_83_238+0+9175","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:33:10.424",0
"35_83_238+0+9174","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:28:10.423",0
"35_83_238+0+9173","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:23:10.423",0
"35_83_238+0+9172","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:18:10.423",0
"35_83_238+0+9171","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:13:10.423",0
"35_83_238+0+9170","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:08:10.424",0
"35_83_238+0+9169","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 22:03:10.424",0
"35_83_238+0+9168","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:58:10.424",0
"35_83_238+0+9167","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:53:10.423",0
"35_83_238+0+9166","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:48:10.424",0
"35_83_238+0+9165","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:43:10.424",0
"35_83_238+0+9164","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:38:10.422",0
"35_83_238+0+9163","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:33:10.422",0
"35_83_238+0+9162","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:28:10.422",0
"35_83_238+0+9161","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:23:10.422",0
"35_83_238+0+9160","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:18:10.422",0
"35_83_238+0+9159","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:13:10.422",0
"35_83_238+0+9158","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:08:10.422",0
"35_83_238+0+9157","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 21:03:10.422",0
"35_83_238+0+9156","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:58:10.422",0
"35_83_238+0+9155","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:53:10.422",0
"35_83_238+0+9154","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:48:10.422",0
"35_83_238+0+9153","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:43:10.422",0
"35_83_238+0+9152","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:38:10.415",0
"35_83_238+0+9151","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:33:10.415",0
"35_83_238+0+9150","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:28:10.415",0
"35_83_238+0+9149","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:23:10.415",0
"35_83_238+0+9148","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:18:10.415",0
"35_83_238+0+9147","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:13:10.415",0
"35_83_238+0+9146","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:08:10.415",0
"35_83_238+0+9145","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 20:03:10.415",0
"35_83_238+0+9144","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:58:10.415",0
"35_83_238+0+9143","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:53:10.415",0
"35_83_238+0+9142","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:48:10.415",0
"35_83_238+0+9141","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:43:10.415",0
"35_83_238+0+9140","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:38:10.409",0
"35_83_238+0+9139","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:33:10.409",0
"35_83_238+0+9138","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:28:10.409",0
"35_83_238+0+9137","35_83_238","-","_doc",83,83,"iot_platform","iot_platform",238,238,barriers,barriers,"Jun 28, 2023 @ 19:23:10.409",0
