"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.count","value.heap"
"7_89_234+0+3500","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:45:00.076",0,"198,472"
"7_89_234+0+3497","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:40:00.066",0,"198,472"
"7_89_234+0+3498","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:40:00.066",0,"198,472"
"7_89_234+0+3495","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:35:00.056",0,"198,496"
"7_89_234+0+3496","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:35:00.056",0,"198,496"
"7_89_234+0+3493","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:30:00.046",0,"198,496"
"7_89_234+0+3494","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:30:00.046",0,"198,496"
"7_89_234+0+3491","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:25:00.036",0,"198,496"
"7_89_234+0+3492","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:25:00.036",0,"198,496"
"7_89_234+0+3489","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:20:00.026",0,"198,496"
"7_89_234+0+3490","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:20:00.026",0,"198,496"
"7_89_234+0+3487","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:15:00.016",0,"198,496"
"7_89_234+0+3488","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:15:00.016",0,"198,496"
"7_89_234+0+3485","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:10:00.006",0,"198,496"
"7_89_234+0+3486","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:10:00.006",0,"198,496"
"7_89_234+0+3483","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:05:00.996",0,"198,496"
"7_89_234+0+3484","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:05:00.996",0,"198,496"
"7_89_234+0+3481","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:00:00.986",0,"198,496"
"7_89_234+0+3482","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 05:00:00.986",0,"198,496"
"7_89_234+0+3479","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:55:00.976",0,"198,472"
"7_89_234+0+3480","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:55:00.976",0,"198,472"
"7_89_234+0+3477","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:50:00.966",0,"198,496"
"7_89_234+0+3478","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:50:00.966",0,"198,496"
"7_89_234+0+3475","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:45:00.956",0,"198,496"
"7_89_234+0+3476","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:45:00.956",0,"198,496"
"7_89_234+0+3473","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:40:00.946",0,"198,496"
"7_89_234+0+3474","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:40:00.946",0,"198,496"
"7_89_234+0+3471","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:35:00.936",0,"198,496"
"7_89_234+0+3472","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:35:00.936",0,"198,496"
"7_89_234+0+3469","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:30:00.926",0,"198,496"
"7_89_234+0+3470","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:30:00.926",0,"198,496"
"7_89_234+0+3467","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:25:00.916",0,"198,496"
"7_89_234+0+3468","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:25:00.916",0,"198,496"
"7_89_234+0+3465","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:20:00.906",0,"198,496"
"7_89_234+0+3466","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:20:00.906",0,"198,496"
"7_89_234+0+3463","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:15:00.896",0,"198,496"
"7_89_234+0+3464","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:15:00.896",0,"198,496"
"7_89_234+0+3461","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:10:00.886",0,"198,496"
"7_89_234+0+3462","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:10:00.886",0,"198,496"
"7_89_234+0+3459","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:05:00.876",0,"198,496"
"7_89_234+0+3460","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:05:00.876",0,"198,496"
"7_89_234+0+3457","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:00:00.866",0,"198,496"
"7_89_234+0+3458","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 04:00:00.866",0,"198,496"
"7_89_234+0+3455","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:55:00.856",0,"198,496"
"7_89_234+0+3456","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:55:00.856",0,"198,496"
"7_89_234+0+3453","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:50:00.846",0,"198,496"
"7_89_234+0+3454","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:50:00.846",0,"198,496"
"7_89_234+0+3451","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:45:00.836",0,"198,488"
"7_89_234+0+3452","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:45:00.836",0,"198,488"
"7_89_234+0+3449","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:40:00.826",0,"198,624"
"7_89_234+0+3450","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:40:00.826",0,"198,624"
"7_89_234+0+3447","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:35:00.816",0,"198,624"
"7_89_234+0+3448","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:35:00.816",0,"198,624"
"7_89_234+0+3445","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:30:00.806",0,"198,624"
"7_89_234+0+3446","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:30:00.806",0,"198,624"
"7_89_234+0+3443","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:25:00.796",0,"198,616"
"7_89_234+0+3444","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:25:00.796",0,"198,616"
"7_89_234+0+3441","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:20:00.786",0,"198,624"
"7_89_234+0+3442","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:20:00.786",0,"198,624"
"7_89_234+0+3439","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:15:00.776",0,"198,612"
"7_89_234+0+3440","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:15:00.776",0,"198,612"
"7_89_234+0+3437","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:10:00.766",0,"198,612"
"7_89_234+0+3438","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:10:00.766",0,"198,612"
"7_89_234+0+3435","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:05:00.756",0,"198,612"
"7_89_234+0+3436","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:05:00.756",0,"198,612"
"7_89_234+0+3433","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:00:00.746",0,"198,612"
"7_89_234+0+3434","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 03:00:00.746",0,"198,612"
"7_89_234+0+3431","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:55:00.736",0,"198,616"
"7_89_234+0+3432","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:55:00.736",0,"198,616"
"7_89_234+0+3429","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:50:00.726",0,"198,628"
"7_89_234+0+3430","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:50:00.726",0,"198,628"
"7_89_234+0+3427","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:45:00.716",0,"198,624"
"7_89_234+0+3428","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:45:00.716",0,"198,624"
"7_89_234+0+3425","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:40:00.706",0,"198,624"
"7_89_234+0+3426","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:40:00.706",0,"198,624"
"7_89_234+0+3423","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:35:00.696",0,"198,600"
"7_89_234+0+3424","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:35:00.696",0,"198,600"
"7_89_234+0+3421","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:30:00.686",0,"196,924"
"7_89_234+0+3422","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:30:00.686",0,"196,924"
"7_89_234+0+3419","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:25:00.676",0,"198,616"
"7_89_234+0+3420","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:25:00.676",0,"198,616"
"7_89_234+0+3417","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:20:00.666",0,"198,628"
"7_89_234+0+3418","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:20:00.666",0,"198,628"
"7_89_234+0+3415","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:15:00.656",0,"198,624"
"7_89_234+0+3416","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:15:00.656",0,"198,624"
"7_89_234+0+3413","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:10:00.646",0,"198,632"
"7_89_234+0+3414","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:10:00.646",0,"198,632"
"7_89_234+0+3411","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:05:00.636",0,"198,624"
"7_89_234+0+3412","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:05:00.636",0,"198,624"
"7_89_234+0+3409","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:00:00.626",0,"198,624"
"7_89_234+0+3410","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 02:00:00.626",0,"198,624"
"7_89_234+0+3407","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:55:00.616",0,"198,616"
"7_89_234+0+3408","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:55:00.616",0,"198,616"
"7_89_234+0+3405","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:50:00.606",0,"198,628"
"7_89_234+0+3406","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:50:00.606",0,"198,628"
"7_89_234+0+3403","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:45:00.596",0,"198,624"
"7_89_234+0+3404","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:45:00.596",0,"198,624"
"7_89_234+0+3401","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:40:00.586",0,"198,624"
"7_89_234+0+3402","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:40:00.586",0,"198,624"
"7_89_234+0+3399","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:35:00.576",0,"198,624"
"7_89_234+0+3400","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:35:00.576",0,"198,624"
"7_89_234+0+3397","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:30:00.566",0,"198,624"
"7_89_234+0+3398","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:30:00.566",0,"198,624"
"7_89_234+0+3395","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:25:00.556",0,"198,616"
"7_89_234+0+3396","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:25:00.556",0,"198,616"
"7_89_234+0+3393","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:20:00.546",0,"198,628"
"7_89_234+0+3394","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:20:00.546",0,"198,628"
"7_89_234+0+3391","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:15:00.536",0,"198,624"
"7_89_234+0+3392","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:15:00.536",0,"198,624"
"7_89_234+0+3389","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:10:00.526",0,"198,624"
"7_89_234+0+3390","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:10:00.526",0,"198,624"
"7_89_234+0+3387","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:05:00.516",0,"198,624"
"7_89_234+0+3388","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:05:00.516",0,"198,624"
"7_89_234+0+3385","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:00:00.506",0,"198,624"
"7_89_234+0+3386","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 01:00:00.506",0,"198,624"
"7_89_234+0+3383","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:55:00.496",0,"198,616"
"7_89_234+0+3384","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:55:00.496",0,"198,616"
"7_89_234+0+3381","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:50:00.486",41,"198,676"
"7_89_234+0+3382","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:50:00.486",41,"198,676"
"7_89_234+0+3379","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:45:00.476",41,"198,672"
"7_89_234+0+3380","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:45:00.476",41,"198,672"
"7_89_234+0+3377","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:40:00.466",41,"198,672"
"7_89_234+0+3378","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:40:00.466",41,"198,672"
"7_89_234+0+3375","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:35:00.456",41,"198,672"
"7_89_234+0+3376","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:35:00.456",41,"198,672"
"7_89_234+0+3373","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:30:00.446",41,"198,672"
"7_89_234+0+3374","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:30:00.446",41,"198,672"
"7_89_234+0+3371","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:25:00.436",41,"198,664"
"7_89_234+0+3372","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:25:00.436",41,"198,664"
"7_89_234+0+3369","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:20:00.426",41,"198,672"
"7_89_234+0+3370","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:20:00.426",41,"198,672"
"7_89_234+0+3367","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:15:00.416",41,"198,672"
"7_89_234+0+3368","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:15:00.416",41,"198,672"
"7_89_234+0+3365","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:10:00.406",41,"198,664"
"7_89_234+0+3366","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:10:00.406",41,"198,664"
"7_89_234+0+3363","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:05:00.396",41,"198,664"
"7_89_234+0+3364","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:05:00.396",41,"198,664"
"7_89_234+0+3361","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:00:00.386",41,"198,644"
"7_89_234+0+3362","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 29, 2023 @ 00:00:00.386",41,"198,644"
"7_89_234+0+3359","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 23:55:00.376",41,"198,616"
"7_89_234+0+3360","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 23:55:00.376",41,"198,616"
"7_89_234+0+3357","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:45:00.933",41,"198,624"
"7_89_234+0+3358","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:45:00.933",41,"198,624"
"7_89_234+0+3355","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:40:00.923",41,"198,604"
"7_89_234+0+3356","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:40:00.923",41,"198,604"
"7_89_234+0+3353","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:35:00.913",41,"198,624"
"7_89_234+0+3354","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:35:00.913",41,"198,624"
"7_89_234+0+3351","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:30:00.903",41,"198,636"
"7_89_234+0+3352","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:30:00.903",41,"198,636"
"7_89_234+0+3349","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:25:00.893",41,"198,636"
"7_89_234+0+3350","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:25:00.893",41,"198,636"
"7_89_234+0+3347","7_89_234","-","_doc",89,89,"iot_platform","iot_platform",234,234,"showroom-sensor","showroom-sensor","Jun 28, 2023 @ 22:20:00.883",41,"198,620"
