"_id","_index","_score","_type","device_id","device_id.keyword","mqtt_gateway","mqtt_gateway.keyword","sensor_id","sensor_id.keyword","sensor_name","sensor_name.keyword",timestamp,"value.count","value.height"
"37_84_226+0+10154","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10155","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10156","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10157","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10158","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10159","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10160","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10161","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10162","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:24:59.985",0,0
"37_84_226+0+10133","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:04:59.987",0,0
"37_84_226+0+10132","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 10:00:00.018",0,0
"37_84_226+0+10131","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:55:00.018",0,0
"37_84_226+0+10130","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:50:00.018",0,0
"37_84_226+0+10129","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:45:00.018",0,0
"37_84_226+0+10128","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:40:00.018",0,0
"37_84_226+0+10127","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:35:00.008",0,0
"37_84_226+0+10126","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:30:00.008",0,0
"37_84_226+0+10125","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:25:00.008",0,0
"37_84_226+0+10124","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:20:00.008",0,0
"37_84_226+0+10123","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:15:00.008",0,0
"37_84_226+0+10122","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:10:00.008",0,0
"37_84_226+0+10121","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:05:00.008",0,0
"37_84_226+0+10120","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 09:00:00.006",0,0
"37_84_226+0+10119","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:55:00.006",0,0
"37_84_226+0+10118","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:50:00.006",0,0
"37_84_226+0+10117","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:45:00.006",0,0
"37_84_226+0+10116","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:40:00.006",0,0
"37_84_226+0+10115","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:35:00.006",0,0
"37_84_226+0+10114","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:30:00.006",0,0
"37_84_226+0+10113","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:25:00.006",0,0
"37_84_226+0+10112","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:20:00.006",0,0
"37_84_226+0+10111","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:15:00.006",0,0
"37_84_226+0+10110","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:10:00.006",0,0
"37_84_226+0+10109","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:05:00.006",0,0
"37_84_226+0+10108","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 08:00:00.002",0,0
"37_84_226+0+10107","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:55:00.002",0,0
"37_84_226+0+10106","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:50:00.002",0,0
"37_84_226+0+10105","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:45:00.002",0,0
"37_84_226+0+10104","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:40:00.002",0,0
"37_84_226+0+10103","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:35:00.002",0,0
"37_84_226+0+10102","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:30:00.002",0,0
"37_84_226+0+10101","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:25:00.002",0,0
"37_84_226+0+10100","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:20:00.002",0,0
"37_84_226+0+10099","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:15:00.002",0,0
"37_84_226+0+10098","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:10:00.002",0,0
"37_84_226+0+10097","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:05:00.002",0,0
"37_84_226+0+10096","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 07:00:00.000",0,0
"37_84_226+0+10095","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:55:00.000",0,0
"37_84_226+0+10094","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:50:00.000",0,0
"37_84_226+0+10093","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:45:00.000",0,0
"37_84_226+0+10092","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:40:00.000",0,0
"37_84_226+0+10091","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:35:00.000",0,0
"37_84_226+0+10090","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:30:00.000",0,0
"37_84_226+0+10089","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:25:00.000",0,0
"37_84_226+0+10088","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:20:00.000",0,0
"37_84_226+0+10087","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:15:00.000",0,0
"37_84_226+0+10086","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:10:00.000",0,0
"37_84_226+0+10085","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 06:05:00.000",0,0
"37_84_226+0+10084","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:59:59.993",0,0
"37_84_226+0+10083","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:54:59.993",0,0
"37_84_226+0+10082","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:49:59.993",0,0
"37_84_226+0+10081","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:44:59.993",0,0
"37_84_226+0+10080","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:39:59.993",0,0
"37_84_226+0+10079","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:34:59.993",0,0
"37_84_226+0+10078","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:29:59.993",0,0
"37_84_226+0+10077","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:24:59.993",0,0
"37_84_226+0+10076","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:19:59.993",0,0
"37_84_226+0+10075","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:14:59.993",0,0
"37_84_226+0+10074","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:09:59.993",0,0
"37_84_226+0+10073","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 05:04:59.993",0,0
"37_84_226+0+10072","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:35:00.008",0,0
"37_84_226+0+10071","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:30:00.008",0,0
"37_84_226+0+10070","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:25:00.008",0,0
"37_84_226+0+10069","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:20:00.008",0,0
"37_84_226+0+10068","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:15:00.008",0,0
"37_84_226+0+10067","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:10:00.008",0,0
"37_84_226+0+10066","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:05:00.008",0,0
"37_84_226+0+10065","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 04:00:00.008",0,0
"37_84_226+0+10064","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:55:00.008",0,0
"37_84_226+0+10063","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:50:00.008",0,0
"37_84_226+0+10062","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:45:00.008",0,0
"37_84_226+0+10061","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:40:00.002",0,0
"37_84_226+0+10060","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:35:00.002",0,0
"37_84_226+0+10059","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:30:00.002",0,0
"37_84_226+0+10058","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:25:00.002",0,0
"37_84_226+0+10057","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:20:00.002",0,0
"37_84_226+0+10056","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:15:00.002",0,0
"37_84_226+0+10055","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:10:00.002",0,0
"37_84_226+0+10054","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:05:00.002",0,0
"37_84_226+0+10053","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 03:00:00.002",0,0
"37_84_226+0+10052","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:55:00.002",0,0
"37_84_226+0+10051","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:50:00.002",0,0
"37_84_226+0+10050","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:45:00.002",0,0
"37_84_226+0+10049","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:39:59.997",0,0
"37_84_226+0+10048","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:34:59.997",0,0
"37_84_226+0+10047","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:29:59.997",0,0
"37_84_226+0+10046","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:24:59.997",0,0
"37_84_226+0+10045","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:19:59.997",0,0
"37_84_226+0+10044","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:14:59.997",0,0
"37_84_226+0+10043","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:09:59.997",0,0
"37_84_226+0+10042","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 02:04:59.997",0,0
"37_84_226+0+10041","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:59:59.997",0,0
"37_84_226+0+10040","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:54:59.997",0,0
"37_84_226+0+10039","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:49:59.997",0,0
"37_84_226+0+10038","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:44:59.997",0,0
"37_84_226+0+10037","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:39:59.992",0,0
"37_84_226+0+10036","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:34:59.992",0,0
"37_84_226+0+10035","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:29:59.992",0,0
"37_84_226+0+10034","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:24:59.992",0,0
"37_84_226+0+10033","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:19:59.992",0,0
"37_84_226+0+10032","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:14:59.985",0,0
"37_84_226+0+10031","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:09:59.985",0,0
"37_84_226+0+10030","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 01:04:59.985",0,0
"37_84_226+0+10029","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:59:59.985",0,0
"37_84_226+0+10028","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:54:59.985",0,0
"37_84_226+0+10027","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:49:59.985",0,0
"37_84_226+0+10026","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:44:59.985",0,0
"37_84_226+0+10025","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:39:59.985",0,0
"37_84_226+0+10024","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:34:59.985",0,0
"37_84_226+0+10023","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:29:59.985",0,0
"37_84_226+0+10022","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:24:59.985",0,0
"37_84_226+0+10021","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:19:59.985",0,0
"37_84_226+0+10020","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:09:59.986",0,0
"37_84_226+0+10019","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 28, 2023 @ 00:04:59.995",0,0
"37_84_226+0+10018","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:59:59.995",0,0
"37_84_226+0+10017","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:54:59.995",0,0
"37_84_226+0+10016","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:49:59.995",0,0
"37_84_226+0+10015","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:44:59.995",0,0
"37_84_226+0+10014","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:39:59.995",0,0
"37_84_226+0+10013","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:34:59.995",0,0
"37_84_226+0+10012","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:24:59.985",0,0
"37_84_226+0+10011","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:19:59.985",0,0
"37_84_226+0+10010","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:14:59.985",0,0
"37_84_226+0+10009","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:09:59.985",0,0
"37_84_226+0+10008","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 23:04:59.985",0,0
"37_84_226+0+10007","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:49:59.992",0,0
"37_84_226+0+10006","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:44:59.992",0,0
"37_84_226+0+10005","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:39:59.992",0,0
"37_84_226+0+10004","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:34:59.992",0,0
"37_84_226+0+10003","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:29:59.992",0,0
"37_84_226+0+10002","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:24:59.992",0,0
"37_84_226+0+10001","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:19:59.992",0,0
"37_84_226+0+10000","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:14:59.992",0,0
"37_84_226+0+9999","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:09:59.992",0,0
"37_84_226+0+9998","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 20:04:59.992",0,0
"37_84_226+0+9997","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:59:59.992",0,0
"37_84_226+0+9996","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:34:59.984",0,0
"37_84_226+0+9995","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:29:59.984",0,0
"37_84_226+0+9994","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:24:59.984",0,0
"37_84_226+0+9993","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:15:00.039",0,0
"37_84_226+0+9992","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:10:00.039",0,0
"37_84_226+0+9991","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:05:00.039",0,0
"37_84_226+0+9990","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 19:00:00.039",0,0
"37_84_226+0+9989","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:55:00.039",0,0
"37_84_226+0+9988","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:50:00.039",0,0
"37_84_226+0+9987","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:45:00.039",0,0
"37_84_226+0+9986","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:40:00.023",0,0
"37_84_226+0+9985","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:35:00.023",0,0
"37_84_226+0+9984","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:30:00.023",0,0
"37_84_226+0+9983","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:25:00.023",0,0
"37_84_226+0+9982","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:20:00.023",0,0
"37_84_226+0+9981","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:15:00.023",0,0
"37_84_226+0+9980","37_84_226","-","_doc",84,84,"iot_platform","iot_platform",226,226,GrafZahl,GrafZahl,"Jun 27, 2023 @ 18:10:00.023",0,0
