Datetime,reference,group1,group2,group4,group8,group9,group10,group11,group13,group15
2023-06-27 05:10:00.000,0,,0.0,0.0,,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:15:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:20:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:25:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:30:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:35:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:40:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:45:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:50:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 05:55:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:00:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:05:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:10:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:15:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:20:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:25:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:30:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:35:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:40:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:45:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:50:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 06:55:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:00:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:05:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:10:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:15:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:20:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:25:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:30:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:35:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:40:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:45:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:50:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 07:55:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:00:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:05:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:10:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:15:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:20:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:25:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:30:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:35:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:40:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:45:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:50:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 08:55:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:00:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:05:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:10:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:15:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:20:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:25:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:30:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:35:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:40:00.000,0,,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
2023-06-27 09:45:00.000,0,,0.0,0.0,,0.0,10.6,0.0,0.0,0.0
2023-06-27 09:50:00.000,0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 09:55:00.000,0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 10:00:00.000,0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 10:05:00.000,0,,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 10:10:00.000,0,,4.0,13.5,9.0,12.0,32.6271186440678,0.0,13.5,0.0
2023-06-27 10:15:00.000,27,0.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:20:00.000,27,0.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:25:00.000,27,0.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:30:00.000,27,13.5,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:35:00.000,27,27.0,27.0,27.0,,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:40:00.000,27,27.0,27.0,27.0,,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:45:00.000,27,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:50:00.000,27,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 10:55:00.000,27,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 11:00:00.000,25,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 11:05:00.000,25,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 11:10:00.000,25,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 11:15:00.000,25,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 11:20:00.000,25,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 11:25:00.000,25,27.0,27.0,27.0,11.0,27.0,36.0,27.0,27.0,27.0
2023-06-27 11:30:00.000,25,13.5,23.0,13.5,4.583333333333333,19.0,13.0,27.0,13.5,27.0
2023-06-27 11:35:00.000,25,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 11:40:00.000,25,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 11:45:00.000,25,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 11:50:00.000,25,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 11:55:00.000,25,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 12:00:00.000,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 12:05:00.000,0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0
2023-06-27 12:10:00.000,0,14.0,2.0,14.0,14.96551724137931,6.0,32.0,0.0,14.0,0.0
2023-06-27 12:15:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:20:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:25:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:30:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:35:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:40:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:45:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:50:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 12:55:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 13:00:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 13:05:00.000,28,28.0,28.0,28.0,28.0,28.0,32.68181818181818,28.0,28.0,28.0
2023-06-27 13:10:00.000,28,28.0,28.0,28.0,28.0,28.0,27.454545454545453,28.0,28.0,28.0
2023-06-27 13:15:00.000,28,28.0,28.0,28.0,28.0,28.0,37.0,28.0,28.0,28.0
2023-06-27 13:20:00.000,28,28.0,28.0,28.0,28.0,28.0,31.477272727272727,28.0,28.0,28.0
2023-06-27 13:25:00.000,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2023-06-27 13:30:00.000,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2023-06-27 13:35:00.000,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2023-06-27 13:40:00.000,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2023-06-27 13:45:00.000,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2023-06-27 13:50:00.000,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2023-06-27 13:55:00.000,28,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0,28.0
2023-06-27 14:00:00.000,0,14.0,27.0,14.0,13.03448275862069,22.0,6.866666666666666,28.0,14.0,28.0
2023-06-27 14:05:00.000,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 14:10:00.000,0,18.5,1.0,18.5,18.972972972972972,5.0,30.41269841269841,0.0,18.5,0.0
2023-06-27 14:15:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:20:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:25:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:30:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:35:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:40:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:45:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:50:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 14:55:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:00:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:05:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:10:00.000,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:15:00.103,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:15:00.103,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:20:00.113,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:20:00.113,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:25:00.123,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:25:00.123,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:30:00.133,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:30:00.133,37,37.0,37.0,37.0,36.0,37.0,37.0,37.0,37.0,37.0
2023-06-27 15:35:00.143,37,27.0,18.5,37.0,,18.5,37.0,18.5,37.0,37.0
2023-06-27 15:35:00.143,37,27.0,18.5,37.0,,18.5,37.0,18.5,37.0,37.0
2023-06-27 15:45:00.163,37,27.0,0.0,37.0,36.0,0.0,37.0,0.0,37.0,37.0
2023-06-27 15:45:00.163,37,27.0,0.0,37.0,36.0,0.0,37.0,0.0,37.0,37.0
2023-06-27 15:50:00.173,37,27.0,0.0,37.0,36.0,0.0,37.0,0.0,37.0,37.0
2023-06-27 15:50:00.173,37,27.0,0.0,37.0,36.0,0.0,37.0,0.0,37.0,37.0
2023-06-27 15:55:00.183,37,27.0,0.0,37.0,36.0,0.0,37.0,0.0,37.0,37.0
2023-06-27 15:55:00.183,37,27.0,0.0,37.0,36.0,0.0,37.0,0.0,37.0,37.0
2023-06-27 16:00:00.193,37,0.0,0.0,0.0,17.45945945945946,0.0,7.8,0.0,0.0,0.0
2023-06-27 16:00:00.193,37,0.0,0.0,0.0,17.45945945945946,0.0,7.8,0.0,0.0,0.0
2023-06-27 16:05:00.203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:05:00.203,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:10:00.213,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:10:00.213,0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:15:00.220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:15:00.220,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:20:00.230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:20:00.230,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:25:00.240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:25:00.240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:30:00.250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:30:00.250,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:35:00.260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:35:00.260,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:40:00.270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:40:00.270,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:45:00.280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:45:00.280,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:50:00.290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:50:00.290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:55:00.300,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 16:55:00.300,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:00:00.310,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:00:00.310,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:05:00.320,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:05:00.320,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:10:00.330,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:10:00.330,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:15:00.333,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:15:00.333,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:20:00.343,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:20:00.343,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:25:00.353,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:25:00.353,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:30:00.363,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:30:00.363,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:35:00.373,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:35:00.373,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:40:00.383,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:40:00.383,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:45:00.393,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:45:00.393,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:50:00.403,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:50:00.403,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:55:00.413,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 17:55:00.413,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:00:00.423,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:00:00.423,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:05:00.433,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:05:00.433,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:10:00.443,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:10:00.443,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:15:00.449,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:15:00.449,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:20:00.459,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:20:00.459,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:25:00.469,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:25:00.469,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:30:00.479,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:30:00.479,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:35:00.489,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:35:00.489,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:40:00.499,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:40:00.499,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:45:00.509,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:45:00.509,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:50:00.519,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:50:00.519,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:55:00.529,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 18:55:00.529,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:00:00.539,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:00:00.539,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:05:00.549,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:05:00.549,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:10:00.559,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:10:00.559,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:15:00.563,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:15:00.563,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:25:00.285,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:25:00.285,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:30:00.285,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:30:00.285,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:35:00.295,0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2023-06-27 19:35:00.295,0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2023-06-27 19:45:00.810,0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2023-06-27 19:45:00.810,0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2023-06-27 19:55:00.969,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 19:55:00.969,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 20:00:00.979,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 20:00:00.979,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 20:05:00.989,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 20:05:00.989,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 20:10:00.999,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-27 20:10:00.999,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2023-06-27 20:15:00.009,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 20:15:00.009,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:05:00.877,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:05:00.877,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:10:00.887,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:10:00.887,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:15:00.897,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:15:00.897,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:20:00.907,0,27.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:20:00.907,0,27.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:25:00.917,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:25:00.917,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:35:00.092,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:35:00.092,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:40:00.108,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:40:00.108,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:45:00.118,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:45:00.118,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:50:00.128,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:50:00.128,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:55:00.138,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-27 23:55:00.138,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:00:00.148,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:00:00.148,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:05:00.158,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:05:00.158,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:10:00.168,0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2023-06-28 00:10:00.168,0,27.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0
2023-06-28 00:15:00.178,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:15:00.178,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:20:00.188,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:20:00.188,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:25:00.198,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-28 00:25:00.198,0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
